country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
US,MCI,Kansas City International Airport,Kansas City,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1812.29
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MCO,Orlando International Airport,Orlando,large_airport,False,180.74
US,MCO,Orlando International Airport,Orlando,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,180.74
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MDW,Chicago Midway International Airport,Chicago,large_airport,False,1734.45
US,MDW,Chicago Midway International Airport,Chicago,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1734.45
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MEM,Memphis International Airport,Memphis,large_airport,False,1180.27
US,MEM,Memphis International Airport,Memphis,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1180.27
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,1860.39
US,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1860.39
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,2233.56
US,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,2233.56
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,877.19
US,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,877.19
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,3932.75
US,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3932.75
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,OGG,Kahului International Airport,Kahului,large_airport,False,7490.26
US,OGG,Kahului International Airport,Kahului,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,7490.26
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,1755.36
US,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1755.36
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,OMA,Eppley Airfield,Omaha,large_airport,False,2042.84
US,OMA,Eppley Airfield,Omaha,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,2042.84
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,ONT,Ontario International Airport,Ontario,large_airport,False,3484.67
US,ONT,Ontario International Airport,Ontario,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3484.67
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,ORF,Norfolk International Airport,Norfolk,large_airport,False,1235.81
US,ORF,Norfolk International Airport,Norfolk,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1235.81
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,189.9
US,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,189.9
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PDX,Portland International Airport,Portland,large_airport,False,4130.17
US,PDX,Portland International Airport,Portland,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,4130.17
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PHL,Philadelphia International Airport,Philadelphia,large_airport,False,1569.29
US,PHL,Philadelphia International Airport,Philadelphia,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1569.29
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PHX,Phoenix Sky Harbor International Airport,Phoenix,large_airport,False,2963.47
US,PHX,Phoenix Sky Harbor International Airport,Phoenix,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,2963.47
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PIT,Pittsburgh International Airport,Pittsburgh,large_airport,False,1517.7
US,PIT,Pittsburgh International Airport,Pittsburgh,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1517.7
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PVD,Theodore Francis Green State Airport,Warwick,large_airport,False,1907.32
US,PVD,Theodore Francis Green State Airport,Warwick,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1907.32
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,PWM,Portland International Jetport,Portland,large_airport,False,2135.85
US,PWM,Portland International Jetport,Portland,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,2135.85
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,RDU,Raleigh Durham International Airport,Raleigh/Durham,large_airport,False,1041.18
US,RDU,Raleigh Durham International Airport,Raleigh/Durham,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1041.18
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,RIC,Richmond International Airport,Richmond,large_airport,False,1255.86
US,RIC,Richmond International Airport,Richmond,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1255.86
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,RNO,Reno Tahoe International Airport,Reno,large_airport,False,3749.21
US,RNO,Reno Tahoe International Airport,Reno,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3749.21
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,RSW,Southwest Florida International Airport,Fort Myers,large_airport,False,48.68
US,RSW,Southwest Florida International Airport,Fort Myers,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,48.68
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SAN,San Diego International Airport,San Diego,large_airport,False,3440.3
US,SAN,San Diego International Airport,San Diego,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3440.3
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SAT,San Antonio International Airport,San Antonio,large_airport,False,1638.96
US,SAT,San Antonio International Airport,San Antonio,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1638.96
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SAV,Savannah Hilton Head International Airport,Savannah,large_airport,False,584.03
US,SAV,Savannah Hilton Head International Airport,Savannah,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,584.03
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SDF,Louisville Muhammad Ali International Airport,Louisville,large_airport,False,1299.38
US,SDF,Louisville Muhammad Ali International Airport,Louisville,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1299.38
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SEA,Seattle–Tacoma International Airport,Seattle,large_airport,False,4170.77
US,SEA,Seattle–Tacoma International Airport,Seattle,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,4170.77
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SFB,Orlando Sanford International Airport,Orlando,large_airport,False,219.4
US,SFB,Orlando Sanford International Airport,Orlando,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,219.4
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SJC,Norman Y. Mineta San Jose International Airport,San Jose,large_airport,False,3903.22
US,SJC,Norman Y. Mineta San Jose International Airport,San Jose,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3903.22
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SLC,Salt Lake City International Airport,Salt Lake City,large_airport,False,3146.96
US,SLC,Salt Lake City International Airport,Salt Lake City,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3146.96
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SMF,Sacramento International Airport,Sacramento,large_airport,False,3890.73
US,SMF,Sacramento International Airport,Sacramento,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3890.73
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SNA,John Wayne Orange County International Airport,Santa Ana,large_airport,False,3507.07
US,SNA,John Wayne Orange County International Airport,Santa Ana,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,3507.07
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,large_airport,False,76.78
US,SRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,76.78
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,STL,St. Louis Lambert International Airport,St Louis,large_airport,False,1528.93
US,STL,St. Louis Lambert International Airport,St Louis,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1528.93
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,SYR,Syracuse Hancock International Airport,Syracuse,large_airport,False,1877.13
US,SYR,Syracuse Hancock International Airport,Syracuse,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1877.13
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,TPA,Tampa International Airport,Tampa,large_airport,False,128.99
US,TPA,Tampa International Airport,Tampa,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,128.99
US,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,TUL,Tulsa International Airport,Tulsa,large_airport,False,1669.69
US,TUL,Tulsa International Airport,Tulsa,large_airport,False,PGD,Punta Gorda Airport,Punta Gorda,medium_airport,False,1669.69
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,large_airport,True,681.48
US,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,681.48
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,large_airport,True,1828.38
US,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1828.38
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,JFK,John F Kennedy International Airport,New York,large_airport,True,639.38
US,JFK,John F Kennedy International Airport,New York,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,639.38
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,LAX,Los Angeles International Airport,Los Angeles,large_airport,True,3723.78
US,LAX,Los Angeles International Airport,Los Angeles,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3723.78
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MIA,Miami International Airport,Miami,large_airport,True,1128.96
US,MIA,Miami International Airport,Miami,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1128.96
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ORD,Chicago O'Hare International Airport,Chicago,large_airport,True,1151.12
US,ORD,Chicago O'Hare International Airport,Chicago,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1151.12
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SFO,San Francisco International Airport,San Francisco,large_airport,True,3982.3
US,SFO,San Francisco International Airport,San Francisco,large_airport,True,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3982.3
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ABQ,Albuquerque International Sunport,Albuquerque,large_airport,False,2641.94
US,ABQ,Albuquerque International Sunport,Albuquerque,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,2641.94
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ANC,Ted Stevens Anchorage International Airport,Anchorage,large_airport,False,5685.3
US,ANC,Ted Stevens Anchorage International Airport,Anchorage,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,5685.3
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,AUS,Austin Bergstrom International Airport,Austin,large_airport,False,1982.71
US,AUS,Austin Bergstrom International Airport,Austin,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1982.71
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,BDL,Bradley International Airport,Hartford,large_airport,False,810.16
US,BDL,Bradley International Airport,Hartford,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,810.16
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,BNA,Nashville International Airport,Nashville,large_airport,False,838.78
US,BNA,Nashville International Airport,Nashville,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,838.78
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,BOS,Logan International Airport,Boston,large_airport,False,928.38
US,BOS,Logan International Airport,Boston,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,928.38
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,BUF,Buffalo Niagara International Airport,Buffalo,large_airport,False,820.48
US,BUF,Buffalo Niagara International Airport,Buffalo,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,820.48
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,large_airport,False,398.66
US,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,398.66
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,CLE,Cleveland Hopkins International Airport,Cleveland,large_airport,False,750.36
US,CLE,Cleveland Hopkins International Airport,Cleveland,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,750.36
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,CLT,Charlotte Douglas International Airport,Charlotte,large_airport,False,325.84
US,CLT,Charlotte Douglas International Airport,Charlotte,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,325.84
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,CMH,John Glenn Columbus International Airport,Columbus,large_airport,False,684.82
US,CMH,John Glenn Columbus International Airport,Columbus,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,684.82
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington,large_airport,False,747.06
US,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,747.06
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,DCA,Ronald Reagan Washington National Airport,Washington,large_airport,False,358.98
US,DCA,Ronald Reagan Washington National Airport,Washington,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,358.98
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,DEN,Denver International Airport,Denver,large_airport,False,2434.92
US,DEN,Denver International Airport,Denver,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,2434.92
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,DTW,Detroit Metropolitan Wayne County Airport,Detroit,large_airport,False,894.85
US,DTW,Detroit Metropolitan Wayne County Airport,Detroit,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,894.85
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,EWR,Newark Liberty International Airport,Newark,large_airport,False,628.54
US,EWR,Newark Liberty International Airport,Newark,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,628.54
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,large_airport,False,1095.54
US,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1095.54
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,HNL,Daniel K Inouye International Airport,"Honolulu, Oahu",large_airport,False,7822.56
US,HNL,Daniel K Inouye International Airport,"Honolulu, Oahu",large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,7822.56
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,IAD,Washington Dulles International Airport,Dulles,large_airport,False,367.99
US,IAD,Washington Dulles International Airport,Dulles,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,367.99
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,IAH,George Bush Intercontinental Houston Airport,Houston,large_airport,False,1788.66
US,IAH,George Bush Intercontinental Houston Airport,Houston,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1788.66
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,IND,Indianapolis International Airport,Indianapolis,large_airport,False,905.39
US,IND,Indianapolis International Airport,Indianapolis,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,905.39
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,JAX,Jacksonville International Airport,Jacksonville,large_airport,False,698.29
US,JAX,Jacksonville International Airport,Jacksonville,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,698.29
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,LAS,Harry Reid International Airport,Las Vegas,large_airport,False,3382.18
US,LAS,Harry Reid International Airport,Las Vegas,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3382.18
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,LGA,LaGuardia Airport,New York,large_airport,False,648.71
US,LGA,LaGuardia Airport,New York,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,648.71
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MCI,Kansas City International Airport,Kansas City,large_airport,False,1579.94
US,MCI,Kansas City International Airport,Kansas City,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1579.94
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MCO,Orlando International Airport,Orlando,large_airport,False,882.34
US,MCO,Orlando International Airport,Orlando,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,882.34
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MDW,Chicago Midway International Airport,Chicago,large_airport,False,1128.66
US,MDW,Chicago Midway International Airport,Chicago,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1128.66
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MEM,Memphis International Airport,Memphis,large_airport,False,1143.34
US,MEM,Memphis International Airport,Memphis,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1143.34
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,1214.56
US,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1214.56
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,1686.9
US,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1686.9
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,1355.2
US,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1355.2
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,3966.93
US,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3966.93
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,OGG,Kahului International Airport,Kahului,large_airport,False,7715.38
US,OGG,Kahului International Airport,Kahului,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,7715.38
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,1826.52
US,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1826.52
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,OMA,Eppley Airfield,Omaha,large_airport,False,1725.98
US,OMA,Eppley Airfield,Omaha,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1725.98
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ONT,Ontario International Airport,Ontario,large_airport,False,3648.61
US,ONT,Ontario International Airport,Ontario,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3648.61
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,ORF,Norfolk International Airport,Norfolk,large_airport,False,175.72
US,ORF,Norfolk International Airport,Norfolk,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,175.72
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,1028.2
US,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1028.2
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PDX,Portland International Airport,Portland,large_airport,False,3917.2
US,PDX,Portland International Airport,Portland,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3917.2
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PHL,Philadelphia International Airport,Philadelphia,large_airport,False,507.3
US,PHL,Philadelphia International Airport,Philadelphia,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,507.3
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PHX,Phoenix Sky Harbor International Airport,Phoenix,large_airport,False,3164.45
US,PHX,Phoenix Sky Harbor International Airport,Phoenix,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3164.45
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PIT,Pittsburgh International Airport,Pittsburgh,large_airport,False,594.68
US,PIT,Pittsburgh International Airport,Pittsburgh,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,594.68
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PVD,Theodore Francis Green State Airport,Warwick,large_airport,False,851.58
US,PVD,Theodore Francis Green State Airport,Warwick,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,851.58
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,PWM,Portland International Jetport,Portland,large_airport,False,1076.29
US,PWM,Portland International Jetport,Portland,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1076.29
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,RDU,Raleigh Durham International Airport,Raleigh/Durham,large_airport,False,129.45
US,RDU,Raleigh Durham International Airport,Raleigh/Durham,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,129.45
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,RIC,Richmond International Airport,Richmond,large_airport,False,207.98
US,RIC,Richmond International Airport,Richmond,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,207.98
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,RNO,Reno Tahoe International Airport,Reno,large_airport,False,3725.76
US,RNO,Reno Tahoe International Airport,Reno,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3725.76
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,RSW,Southwest Florida International Airport,Fort Myers,large_airport,False,1093.71
US,RSW,Southwest Florida International Airport,Fort Myers,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,1093.71
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SAN,San Diego International Airport,San Diego,large_airport,False,3650.85
US,SAN,San Diego International Airport,San Diego,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3650.85
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SAT,San Antonio International Airport,San Antonio,large_airport,False,2083.76
US,SAT,San Antonio International Airport,San Antonio,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,2083.76
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SAV,Savannah Hilton Head International Airport,Savannah,large_airport,False,525.6
US,SAV,Savannah Hilton Head International Airport,Savannah,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,525.6
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SDF,Louisville Muhammad Ali International Airport,Louisville,large_airport,False,794.07
US,SDF,Louisville Muhammad Ali International Airport,Louisville,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,794.07
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SEA,Seattle–Tacoma International Airport,Seattle,large_airport,False,3900.79
US,SEA,Seattle–Tacoma International Airport,Seattle,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3900.79
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SFB,Orlando Sanford International Airport,Orlando,large_airport,False,844.15
US,SFB,Orlando Sanford International Airport,Orlando,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,844.15
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SJC,Norman Y. Mineta San Jose International Airport,San Jose,large_airport,False,3949.15
US,SJC,Norman Y. Mineta San Jose International Airport,San Jose,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3949.15
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SLC,Salt Lake City International Airport,Salt Lake City,large_airport,False,3055.9
US,SLC,Salt Lake City International Airport,Salt Lake City,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3055.9
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SMF,Sacramento International Airport,Sacramento,large_airport,False,3894.06
US,SMF,Sacramento International Airport,Sacramento,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3894.06
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SNA,John Wayne Orange County International Airport,Santa Ana,large_airport,False,3683.22
US,SNA,John Wayne Orange County International Airport,Santa Ana,large_airport,False,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,3683.22
US,PGV,Pitt-Greenville Airport,Greenville,medium_airport,False,SRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,large_airport,False,1038.73
