origin_country,destination_country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
SX,NO,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BGO,"Bergen Airport, Flesland",Bergen,large_airport,False,7083.54
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,CGN,Cologne Bonn Airport,Köln (Cologne),large_airport,False,7083.67
SX,FR,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BSL,EuroAirport Basel-Mulhouse-Freiburg,Saint-Louis,large_airport,False,7095.37
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,TRN,Turin Airport,Caselle Torinese (TO),large_airport,False,7101.04
SX,CH,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,ZRH,Zürich Airport,Zurich,large_airport,False,7172.15
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,MXP,Milan Malpensa International Airport,Ferno (VA),large_airport,False,7185.2
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,GOA,Genoa Cristoforo Colombo Airport,Genova (GE),large_airport,False,7195.53
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,STR,Stuttgart Airport,Stuttgart,large_airport,False,7223.99
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,CAG,Cagliari Elmas Airport,Cagliari,large_airport,False,7235.61
SX,DK,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BLL,Billund Airport,Billund,large_airport,False,7253.04
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BGY,Milan Bergamo Airport / Antonio Locatelli Air Base,Orio al Serio (BG),large_airport,False,7261.41
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,HAJ,Hannover Airport,Hannover,large_airport,False,7267.48
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,HAM,Hamburg Helmut Schmidt Airport,Hamburg,large_airport,False,7292.97
SX,NG,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,LOS,Murtala Muhammed International Airport,Lagos,large_airport,False,7293.85
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,PSA,Pisa International Airport,Pisa (PI),large_airport,False,7321.86
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,VRN,Verona Villafranca Valerio Catullo Airport,Caselle (VR),large_airport,False,7353.92
SX,TN,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,TUN,Tunis Carthage International Airport,Tunis,large_airport,False,7358.51
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,NUE,Nuremberg Airport,Nuremberg,large_airport,False,7359.55
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,FLR,"Florence Airport, Peretola",Firenze (FI),large_airport,False,7386.24
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BLQ,Bologna Guglielmo Marconi Airport,Bologna,large_airport,False,7389.25
SX,NO,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,OSL,"Oslo Airport, Gardermoen",Oslo (Gardermoen),large_airport,False,7404.24
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,MUC,Munich Airport,Munich,large_airport,False,7412.99
SX,NO,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,TRD,"Trondheim Airport, Værnes",Trondheim,large_airport,False,7427.85
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,LEJ,Leipzig/Halle Airport,Schkeuditz,large_airport,False,7440.23
SX,SE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,GOT,Göteborg Landvetter Airport,Göteborg,large_airport,False,7455.34
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,VCE,Venice Marco Polo Airport,Venezia (VE),large_airport,False,7467.55
SX,DK,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,CPH,Copenhagen Kastrup Airport,Copenhagen,large_airport,False,7471.54
SX,DE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BER,Berlin Brandenburg Airport,Berlin,large_airport,False,7526.12
SX,CZ,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,PRG,Václav Havel Airport Prague,Prague,large_airport,False,7586.28
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,PMO,Falcone–Borsellino Airport,Palermo,large_airport,False,7594.83
SX,SI,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,LJU,Ljubljana Jože Pučnik Airport,Zgornji Brnik,large_airport,False,7625.41
SX,NG,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,ABV,Nnamdi Azikiwe International Airport,Abuja,large_airport,False,7634.37
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,NAP,Naples International Airport,Napoli,large_airport,False,7664.52
SX,LY,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,MJI,Mitiga International Airport,Tripoli,large_airport,False,7688.83
SX,MT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,MLA,Malta International Airport,Valletta,large_airport,False,7749.36
SX,HR,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,ZAG,Zagreb Franjo Tuđman International Airport,Velika Gorica,large_airport,False,7753.9
SX,AT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,VIE,Vienna International Airport,Vienna,large_airport,False,7768.19
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,CTA,Catania-Fontanarossa Airport,Catania,large_airport,False,7776.74
SX,SE,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,ARN,Stockholm-Arlanda Airport,Stockholm,large_airport,False,7783.11
SX,SK,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BTS,M. R. Štefánik Airport,Bratislava,large_airport,False,7815.12
SX,NO,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,TOS,"Tromsø Airport, Langnes",Tromsø,large_airport,False,7822.94
SX,PL,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,GDN,Gdańsk Lech Wałęsa Airport,Gdańsk,large_airport,False,7845.48
SX,ST,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,TMS,São Tomé International Airport,São Tomé,large_airport,False,7864.75
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BRI,Bari Karol Wojtyła International Airport,Bari,large_airport,False,7866.98
SX,BA,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,SJJ,Sarajevo International Airport,Sarajevo,large_airport,False,7955.49
SX,IT,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BDS,Brindisi Airport,Brindisi,large_airport,False,7973.14
SX,HU,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,BUD,Budapest Liszt Ferenc International Airport,Budapest,large_airport,False,7976.19
SX,PL,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,KRK,Kraków John Paul II International Airport,Balice,large_airport,False,7979.34
SY,EG,DAM,Damascus International Airport,Damascus,large_airport,False,CAI,Cairo International Airport,Cairo,large_airport,True,607.19
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,IST,İstanbul Airport,"Arnavutköy, Istanbul",large_airport,True,1109.92
SY,QA,DAM,Damascus International Airport,Damascus,large_airport,False,DOH,Hamad International Airport,Doha,large_airport,True,1717.27
SY,AE,DAM,Damascus International Airport,Damascus,large_airport,False,DXB,Dubai International Airport,Dubai,large_airport,True,2035.52
SY,IT,DAM,Damascus International Airport,Damascus,large_airport,False,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,large_airport,True,2321.82
SY,DE,DAM,Damascus International Airport,Damascus,large_airport,False,FRA,Frankfurt Airport,Frankfurt am Main,large_airport,True,2936.25
SY,FR,DAM,Damascus International Airport,Damascus,large_airport,False,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",large_airport,True,3288.22
SY,NL,DAM,Damascus International Airport,Damascus,large_airport,False,AMS,Amsterdam Airport Schiphol,Amsterdam,large_airport,True,3288.48
SY,GB,DAM,Damascus International Airport,Damascus,large_airport,False,LHR,London Heathrow Airport,London,large_airport,True,3580.92
SY,ES,DAM,Damascus International Airport,Damascus,large_airport,False,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,large_airport,True,3614.96
SY,ZA,DAM,Damascus International Airport,Damascus,large_airport,False,JNB,O.R. Tambo International Airport,Johannesburg,large_airport,True,6679.17
SY,TH,DAM,Damascus International Airport,Damascus,large_airport,False,BKK,Suvarnabhumi Airport,Bangkok,large_airport,True,6797.28
SY,VN,DAM,Damascus International Airport,Damascus,large_airport,False,HAN,Noi Bai International Airport,Hanoi (Soc Son),large_airport,True,6857.91
SY,CN,DAM,Damascus International Airport,Damascus,large_airport,False,PEK,Beijing Capital International Airport,Beijing,large_airport,True,6928.57
SY,VN,DAM,Damascus International Airport,Damascus,large_airport,False,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,large_airport,True,7510.74
SY,HK,DAM,Damascus International Airport,Damascus,large_airport,False,HKG,Hong Kong International Airport,Hong Kong,large_airport,True,7541.38
SY,KR,DAM,Damascus International Airport,Damascus,large_airport,False,ICN,Incheon International Airport,Seoul,large_airport,True,7826.27
SY,SG,DAM,Damascus International Airport,Damascus,large_airport,False,SIN,Singapore Changi Airport,Singapore,large_airport,True,7847.28
SY,JP,DAM,Damascus International Airport,Damascus,large_airport,False,HND,Tokyo Haneda International Airport,Tokyo,large_airport,True,8955.7
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,JFK,John F Kennedy International Airport,New York,large_airport,True,9119.53
SY,CA,DAM,Damascus International Airport,Damascus,large_airport,False,YYZ,Toronto Lester B. Pearson International Airport,Toronto,large_airport,True,9278.14
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,ORD,Chicago O'Hare International Airport,Chicago,large_airport,True,9895.81
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,large_airport,True,10341.12
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,MIA,Miami International Airport,Miami,large_airport,True,10641.48
SY,BR,DAM,Damascus International Airport,Damascus,large_airport,False,GRU,Guarulhos - Governador André Franco Montoro International Airport,São Paulo,large_airport,True,10808.64
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,large_airport,True,11185.63
SY,CO,DAM,Damascus International Airport,Damascus,large_airport,False,BOG,El Dorado International Airport,Bogota,large_airport,True,11606.99
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,SFO,San Francisco International Airport,San Francisco,large_airport,True,11820.12
SY,US,DAM,Damascus International Airport,Damascus,large_airport,False,LAX,Los Angeles International Airport,Los Angeles,large_airport,True,12081.18
SY,AR,DAM,Damascus International Airport,Damascus,large_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,12454.98
SY,MX,DAM,Damascus International Airport,Damascus,large_airport,False,MEX,Benito Juárez International Airport,Ciudad de México,large_airport,True,12484.5
SY,AU,DAM,Damascus International Airport,Damascus,large_airport,False,MEL,Melbourne Airport,Melbourne,large_airport,True,13673.34
SY,AU,DAM,Damascus International Airport,Damascus,large_airport,False,SYD,Sydney Kingsford Smith International Airport,Sydney (Mascot),large_airport,True,14078.86
SY,LB,DAM,Damascus International Airport,Damascus,large_airport,False,BEY,Beirut Rafic Hariri International Airport,Beirut,large_airport,False,105.45
SY,JO,DAM,Damascus International Airport,Damascus,large_airport,False,AMM,Queen Alia International Airport,Amman,large_airport,False,194.07
SY,IL,DAM,Damascus International Airport,Damascus,large_airport,False,TLV,Ben Gurion International Airport,Tel Aviv,large_airport,False,217.85
SY,CY,DAM,Damascus International Airport,Damascus,large_airport,False,LCA,Larnaca International Airport,Larnaca,large_airport,False,311.84
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,COV,Çukurova International Airport,Tarsus,large_airport,False,408.58
SY,IL,DAM,Damascus International Airport,Damascus,large_airport,False,ETM,Ramon International Airport,Eilat,large_airport,False,433.67
SY,EG,DAM,Damascus International Airport,Damascus,large_airport,False,SSH,Sharm El Sheikh International Airport,Sharm El Sheikh,large_airport,False,637.33
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,AYT,Antalya International Airport,Antalya,large_airport,False,648.1
SY,IQ,DAM,Damascus International Airport,Damascus,large_airport,False,BGW,Baghdad International Airport / New Al Muthana Air Base,Baghdad,large_airport,False,717.11
SY,EG,DAM,Damascus International Airport,Damascus,large_airport,False,HRG,Hurghada International Airport,Hurghada,large_airport,False,740.69
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,DLM,Dalaman International Airport,Dalaman,large_airport,False,792.65
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,ESB,Esenboğa International Airport,Ankara,large_airport,False,809.82
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,BJV,Milas Bodrum International Airport,Bodrum,large_airport,False,908.81
SY,EG,DAM,Damascus International Airport,Damascus,large_airport,False,HMB,Suhaj Mubarak International Airport,Suhaj,large_airport,False,910.51
SY,TR,DAM,Damascus International Airport,Damascus,large_airport,False,ADB,Adnan Menderes International Airport,Gaziemir,large_airport,False,1002.17
SY,AM,DAM,Damascus International Airport,Damascus,large_airport,False,EVN,Zvartnots International Airport,Yerevan,large_airport,False,1025.55
